src_id,tgt_id,bge_score,predicted_rel
5.3-7,5.1.2-1.1,0.5264,COMPLEMENTARITY
5.6-1,5.3.1-3,0.5264,COMPLEMENTARITY
5.11-3,5.2.5-4.1,0.5263,COMPLEMENTARITY
5.8-1,5.4.1-2,0.5263,COMPLEMENTARITY
5.12-1,5.5.1-1,0.5262,COMPLEMENTARITY
5.3-6A,5.1.3-2,0.5262,COMPLEMENTARITY
5.3-16,5.1.2-3,0.5262,COMPLEMENTARITY
5.0-1,5.1.4-1,0.5262,COMPLEMENTARITY
5.1-2,5.4.2-1,0.5262,COMPLEMENTARITY
5.6-1,5.2.5-4,0.5261,COMPLEMENTARITY
5.1-4,5.4.1-2,0.526,COMPLEMENTARITY
5.3-10,5.1.4-2,0.526,COMPLEMENTARITY
5.9-2,5.1.2-3,0.526,COMPLEMENTARITY
5.3-6B,5.1.3-1,0.526,COMPLEMENTARITY
5.9-1,5.4.1-2,0.526,COMPLEMENTARITY
5.3-16,5.3.1-3,0.5259,COMPLEMENTARITY
5.1-1,5.2.5-2.1,0.5259,COMPLEMENTARITY
5.6-8,5.2.3-2.1,0.5259,COMPLEMENTARITY
5.5-5,5.5.1-1,0.5258,COMPLEMENTARITY
5.1-3,5.1.4-4,0.5258,COMPLEMENTARITY
5.5-2,5.1.4-3,0.5258,COMPLEMENTARITY
5.6-1,5.1.2-4,0.5257,COMPLEMENTARITY
5.9-2,5.1.3-1.2,0.5257,COMPLEMENTARITY
5.11-1,5.2.1-2,0.5257,COMPLEMENTARITY
5.3-9,5.1.2-5,0.5256,COMPLEMENTARITY
5.3-8,5.2.1-4,0.5256,COMPLEMENTARITY
5.7-2,5.4.1-3,0.5256,COMPLEMENTARITY
5.7-2,5.1.4-5,0.5256,COMPLEMENTARITY
5.5-8,5.1.4-2,0.5256,COMPLEMENTARITY
5.12-3,5.4.2-1,0.5255,COMPLEMENTARITY
5.3-6A,5.1.1-1,0.5255,COMPLEMENTARITY
5.5-2,5.2.1-4,0.5255,COMPLEMENTARITY
5.3-8,5.5.1-1,0.5255,COMPLEMENTARITY
5.1-4,5.2.5-2.1,0.5255,COMPLEMENTARITY
5.1-4,5.2.3-2.2,0.5255,COMPLEMENTARITY
5.5-3,5.2.5-3,0.5254,COMPLEMENTARITY
5.1-5,5.4.2-4,0.5254,COMPLEMENTARITY
5.6-6,5.2.3-2,0.5253,COMPLEMENTARITY
5.5-2,5.2.3-2.1,0.5252,COMPLEMENTARITY
5.13-1B,5.2.3-3,0.5252,COMPLEMENTARITY
5.4-2,5.4.1-2,0.5252,COMPLEMENTARITY
5.4-3,5.1.3-4,0.5252,COMPLEMENTARITY
5.5-1,5.2.2-6,0.5251,COMPLEMENTARITY
5.1-2A,5.2.4-3,0.5251,COMPLEMENTARITY
5.11-2,5.2.3-2.2,0.5251,COMPLEMENTARITY
5.1-1,5.1.2-2,0.5251,COMPLEMENTARITY
5.3-3,5.1.2-3,0.525,COMPLEMENTARITY
5.3-6A,5.2.2-6,0.525,COMPLEMENTARITY
5.6-5,5.2.5-1,0.525,COMPLEMENTARITY
5.8-2,5.1.1-1.1,0.525,COMPLEMENTARITY
5.9-2,5.2.4-3,0.525,COMPLEMENTARITY
5.4-3,5.1.2-5,0.5249,COMPLEMENTARITY
5.3-10,5.2.5-4.1,0.5249,COMPLEMENTARITY
5.3-6B,5.2.4-2,0.5249,COMPLEMENTARITY
5.3-15B,5.5.1-1,0.5249,COMPLEMENTARITY
5.6-6,5.4.2-1,0.5249,COMPLEMENTARITY
5.3-4B,5.2.2-5,0.5248,COMPLEMENTARITY
5.1-2,5.1.4-1,0.5248,COMPLEMENTARITY
5.3-1,5.2.2-1,0.5248,COMPLEMENTARITY
5.3-6A,5.2.1-2,0.5247,COMPLEMENTARITY
5.3-16,5.2.4-1,0.5246,COMPLEMENTARITY
5.3-16,5.1.1-2.1,0.5246,COMPLEMENTARITY
5.11-2,5.1.2-7,0.5246,COMPLEMENTARITY
5.3-13,5.2.5-4.1,0.5246,COMPLEMENTARITY
5.5-5,5.2.3-4,0.5246,COMPLEMENTARITY
5.3-3,5.4.1-3,0.5246,COMPLEMENTARITY
5.7-1,5.4.1-1,0.5245,COMPLEMENTARITY
5.2-2,5.2.1-1,0.5245,COMPLEMENTARITY
5.13-1B,5.1.4-3,0.5245,COMPLEMENTARITY
5.12-1,5.2.2-2,0.5245,COMPLEMENTARITY
5.11-3,5.2.2-1,0.5244,COMPLEMENTARITY
5.1-5,5.2.1-3,0.5243,COMPLEMENTARITY
5.6-2,5.2.3-2,0.5243,COMPLEMENTARITY
5.9-1,5.2.5-2.1,0.5243,COMPLEMENTARITY
5.3-1,5.1.2-7,0.5243,COMPLEMENTARITY
5.12-3,5.2.4-2,0.5243,COMPLEMENTARITY
5.1-1,5.1.2-6,0.5243,COMPLEMENTARITY
5.8-1,5.3.1-2.1,0.5242,COMPLEMENTARITY
5.3-13,5.2.4-2.1,0.5242,COMPLEMENTARITY
5.1-3,5.2.4-3,0.5242,COMPLEMENTARITY
5.6-4B,5.2.4-2.1,0.5242,COMPLEMENTARITY
5.3-8,5.1.2-6,0.5242,COMPLEMENTARITY
5.12-3,5.2.2-3,0.5242,COMPLEMENTARITY
5.3-6B,5.1.2-6,0.5241,COMPLEMENTARITY
5.11-2,5.1.2-3,0.5241,COMPLEMENTARITY
5.5-3,5.1.2-3,0.5241,COMPLEMENTARITY
5.6-4A,5.2.5-2,0.524,COMPLEMENTARITY
5.1-2,5.1.1-2.1,0.524,COMPLEMENTARITY
5.3-13,5.1.3-1,0.5239,COMPLEMENTARITY
5.2-1,5.3.1-2.1,0.5239,COMPLEMENTARITY
5.1-3,5.1.4-3,0.5239,COMPLEMENTARITY
5.6-8,5.1.4-5,0.5239,COMPLEMENTARITY
5.3-10,5.2.1-4.2,0.5239,COMPLEMENTARITY
5.3-6A,5.5.1-1,0.5239,COMPLEMENTARITY
5.5-1,5.1.2-3,0.5238,COMPLEMENTARITY
5.1-5,5.1.2-1,0.5238,COMPLEMENTARITY
5.3-6A,5.1.2-3,0.5238,COMPLEMENTARITY
5.5-1,5.1.1-2.1,0.5237,COMPLEMENTARITY
5.3-3,5.4.2-4,0.5237,COMPLEMENTARITY
5.1-4,5.2.5-2,0.5236,COMPLEMENTARITY
5.3-9,5.2.3-2,0.5236,COMPLEMENTARITY
5.5-4,5.1.4-4,0.5236,COMPLEMENTARITY
5.3-3,5.1.2-7,0.5236,COMPLEMENTARITY
5.9-3,5.5.1-1,0.5236,COMPLEMENTARITY
5.1-4,5.2.2-4,0.5235,COMPLEMENTARITY
5.3-4B,5.2.5-4.1,0.5235,COMPLEMENTARITY
5.12-3,5.1.1-2.1,0.5235,COMPLEMENTARITY
5.3-8,5.1.2-5.1,0.5235,COMPLEMENTARITY
5.1-3,5.2.1-3,0.5235,COMPLEMENTARITY
5.12-3,5.2.5-3,0.5235,COMPLEMENTARITY
5.6-2,5.4.2-2,0.5235,COMPLEMENTARITY
5.4-1,5.1.3-2,0.5234,COMPLEMENTARITY
5.11-2,5.4.1-1.1,0.5234,COMPLEMENTARITY
5.3-14,5.5.1-2,0.5233,COMPLEMENTARITY
5.3-6A,5.2.3-1,0.5233,COMPLEMENTARITY
5.11-2,5.2.5-3,0.5233,COMPLEMENTARITY
5.6-5,5.1.4-4,0.5232,COMPLEMENTARITY
5.3-2,5.3.1-2,0.5232,COMPLEMENTARITY
5.5-3,5.3.1-3,0.5232,COMPLEMENTARITY
5.6-5,5.2.5-2,0.5231,COMPLEMENTARITY
5.2-1,5.1.4-2,0.5231,COMPLEMENTARITY
5.3-13,5.1.2-6,0.523,COMPLEMENTARITY
5.1-3,5.3.1-2.2,0.5229,COMPLEMENTARITY
5.2-2,5.1.2-2,0.5229,COMPLEMENTARITY
5.3-2,5.4.1-3,0.5229,COMPLEMENTARITY
5.3-1,5.4.2-2,0.5228,COMPLEMENTARITY
5.3-9,5.1.2-2,0.5228,COMPLEMENTARITY
5.1-4,5.1.3-1.1,0.5228,COMPLEMENTARITY
5.3-15B,5.2.2-2,0.5228,COMPLEMENTARITY
5.3-7,5.2.3-2.2,0.5227,COMPLEMENTARITY
5.1-3,5.3.1-2,0.5227,COMPLEMENTARITY
5.11-4,5.4.1-2,0.5227,COMPLEMENTARITY
5.2-1,5.2.2-1,0.5227,COMPLEMENTARITY
5.3-7,5.2.3-2,0.5226,COMPLEMENTARITY
5.11-4,5.2.5-4.1,0.5225,COMPLEMENTARITY
5.6-3,5.2.4-3,0.5225,COMPLEMENTARITY
5.2-2,5.3.1-1,0.5225,COMPLEMENTARITY
5.0-1,5.2.2-4,0.5224,COMPLEMENTARITY
5.3-7,5.1.3-2,0.5224,COMPLEMENTARITY
5.13-1B,5.2.3-2.2,0.5224,COMPLEMENTARITY
5.12-1,5.2.5-2,0.5224,COMPLEMENTARITY
5.3-6A,5.1.3-3,0.5224,COMPLEMENTARITY
5.7-2,5.1.2-2,0.5223,COMPLEMENTARITY
5.6-4B,5.2.3-1,0.5223,COMPLEMENTARITY
5.6-2,5.1.4-5,0.5223,COMPLEMENTARITY
5.6-9,5.2.1-3,0.5222,COMPLEMENTARITY
5.3-9,5.3.1-2,0.5222,COMPLEMENTARITY
5.5-2,5.4.1-1.1,0.5222,COMPLEMENTARITY
5.5-3,5.2.2-1,0.5222,COMPLEMENTARITY
5.5-2,5.2.3-1,0.5222,COMPLEMENTARITY
5.5-7,5.1.2-6,0.5221,COMPLEMENTARITY
5.9-2,5.2.1-4,0.5221,COMPLEMENTARITY
5.9-3,5.1.1-2,0.5221,COMPLEMENTARITY
5.3-12,5.1.2-4,0.522,COMPLEMENTARITY
5.6-2,5.1.3-1.1,0.522,COMPLEMENTARITY
5.6-1,5.2.3-2,0.522,COMPLEMENTARITY
5.8-3,5.2.3-2.1,0.5219,COMPLEMENTARITY
5.6-3,5.2.2-3,0.5219,COMPLEMENTARITY
5.11-1,5.3.1-2.2,0.5219,COMPLEMENTARITY
5.3-15B,5.1.3-4,0.5219,COMPLEMENTARITY
5.8-2,5.1.3-1,0.5219,COMPLEMENTARITY
5.3-1,5.1.4-2,0.5219,COMPLEMENTARITY
5.6-1,5.2.4-3,0.5219,COMPLEMENTARITY
5.12-2,5.2.5-4.1,0.5219,COMPLEMENTARITY
5.1-1,5.2.1-2,0.5218,COMPLEMENTARITY
5.6-4A,5.1.4-5,0.5218,COMPLEMENTARITY
5.3-5,5.2.5-4,0.5218,COMPLEMENTARITY
5.3-9,5.4.2-3,0.5218,COMPLEMENTARITY
5.4-1,5.1.4-1,0.5218,COMPLEMENTARITY
5.6-6,5.1.2-3,0.5216,COMPLEMENTARITY
5.3-4B,5.1.1-1,0.5215,COMPLEMENTARITY
5.3-5,5.2.3-2.2,0.5215,COMPLEMENTARITY
5.6-3,5.4.2-3,0.5214,COMPLEMENTARITY
5.4-1,5.2.2-2,0.5213,COMPLEMENTARITY
5.6-5,5.3.1-2.1,0.5213,COMPLEMENTARITY
5.7-2,5.1.2-5.1,0.5212,COMPLEMENTARITY
5.2-2,5.2.1-3,0.5212,COMPLEMENTARITY
5.3-9,5.2.4-2,0.5212,COMPLEMENTARITY
5.5-7,5.1.2-3,0.5212,COMPLEMENTARITY
5.1-2,5.1.1-1.1,0.5211,COMPLEMENTARITY
5.5-6,5.1.4-5,0.521,COMPLEMENTARITY
5.8-2,5.2.3-4,0.521,COMPLEMENTARITY
5.5-1,5.2.1-3.1,0.521,COMPLEMENTARITY
5.7-1,5.1.2-3,0.5209,COMPLEMENTARITY
5.4-3,5.1.2-6,0.5209,COMPLEMENTARITY
5.5-4,5.1.3-2,0.5209,COMPLEMENTARITY
5.6-7,5.4.2-2,0.5209,COMPLEMENTARITY
5.6-4B,5.1.2-3,0.5209,COMPLEMENTARITY
5.4-2,5.4.2-1,0.5209,COMPLEMENTARITY
5.5-2,5.1.4-4,0.5208,COMPLEMENTARITY
5.3-10,5.1.1-2,0.5207,COMPLEMENTARITY
5.6-7,5.1.2-3,0.5207,COMPLEMENTARITY
5.5-1,5.1.4-5,0.5207,COMPLEMENTARITY
5.4-1,5.1.4-5,0.5207,COMPLEMENTARITY
5.2-1,5.2.3-3,0.5207,COMPLEMENTARITY
5.1-5,5.2.3-1,0.5206,COMPLEMENTARITY
5.3-12,5.4.2-1,0.5206,COMPLEMENTARITY
5.3-9,5.2.2-3,0.5206,COMPLEMENTARITY
5.6-6,5.1.3-1,0.5205,COMPLEMENTARITY
5.3-16,5.3.1-2.2,0.5205,COMPLEMENTARITY
5.5-1,5.1.2-1,0.5204,COMPLEMENTARITY
5.12-3,5.2.5-2.1,0.5204,COMPLEMENTARITY
5.3-13,5.1.2-1,0.5204,COMPLEMENTARITY
5.2-1,5.2.2-5,0.5204,COMPLEMENTARITY
5.4-2,5.2.2-1,0.5204,COMPLEMENTARITY
5.2-2,5.4.1-3,0.5204,COMPLEMENTARITY
5.3-15A,5.3.1-1,0.5203,COMPLEMENTARITY
5.3-2,5.4.2-1,0.5203,COMPLEMENTARITY
5.6-4B,5.1.1-2.2,0.5202,COMPLEMENTARITY
5.5-4,5.1.3-4,0.5202,COMPLEMENTARITY
5.8-1,5.2.1-3,0.5201,COMPLEMENTARITY
5.6-6,5.1.3-1.1,0.5201,COMPLEMENTARITY
5.7-2,5.2.5-4.1,0.5201,COMPLEMENTARITY
5.3-1,5.3.1-1,0.5201,COMPLEMENTARITY
5.3-6A,5.2.2-3,0.5201,COMPLEMENTARITY
5.3-7,5.1.2-3,0.52,COMPLEMENTARITY
5.5-4,5.2.4-1.2,0.52,COMPLEMENTARITY
5.3-15B,5.1.4-4,0.5199,COMPLEMENTARITY
5.4-1,5.2.3-2.2,0.5199,COMPLEMENTARITY
5.3-16,5.1.3-1.1,0.5198,COMPLEMENTARITY
5.1-3,5.4.2-2,0.5198,COMPLEMENTARITY
5.2-1,5.4.2-2,0.5198,COMPLEMENTARITY
5.3-6A,5.1.2-1.1,0.5198,COMPLEMENTARITY
5.9-2,5.2.2-4,0.5198,COMPLEMENTARITY
5.3-16,5.4.2-4,0.5198,COMPLEMENTARITY
5.1-5,5.2.2-4,0.5197,COMPLEMENTARITY
5.3-10,5.2.1-3,0.5197,COMPLEMENTARITY
5.9-2,5.3.1-2.1,0.5197,COMPLEMENTARITY
5.3-6A,5.2.4-1.2,0.5197,COMPLEMENTARITY
5.9-1,5.2.2-3,0.5197,COMPLEMENTARITY
5.7-1,5.1.2-4,0.5197,COMPLEMENTARITY
5.6-2,5.2.4-1.2,0.5196,COMPLEMENTARITY
5.2-2,5.4.2-3,0.5195,COMPLEMENTARITY
5.3-10,5.2.3-2,0.5195,COMPLEMENTARITY
5.5-2,5.2.5-2,0.5195,COMPLEMENTARITY
5.3-8,5.1.1-1,0.5195,COMPLEMENTARITY
5.11-3,5.4.2-2,0.5195,COMPLEMENTARITY
5.3-13,5.1.3-4,0.5195,COMPLEMENTARITY
5.6-6,5.2.1-1,0.5194,COMPLEMENTARITY
5.6-1,5.1.3-3,0.5194,COMPLEMENTARITY
5.9-2,5.2.1-3,0.5194,COMPLEMENTARITY
5.9-3,5.1.3-1.2,0.5193,COMPLEMENTARITY
5.9-2,5.3.1-1,0.5193,COMPLEMENTARITY
5.9-1,5.1.2-1,0.5193,COMPLEMENTARITY
5.3-14,5.4.2-1,0.5193,COMPLEMENTARITY
5.3-2,5.3.1-2.2,0.5192,COMPLEMENTARITY
5.3-9,5.1.4-2,0.5192,COMPLEMENTARITY
5.9-1,5.2.4-1.1,0.5192,COMPLEMENTARITY
5.10-1,5.2.2-5,0.5192,COMPLEMENTARITY
5.11-4,5.2.3-2.1,0.5191,COMPLEMENTARITY
5.6-6,5.1.1-2.1,0.5191,COMPLEMENTARITY
5.9-2,5.4.1-2,0.5191,COMPLEMENTARITY
5.2-1,5.3.1-2.2,0.519,COMPLEMENTARITY
5.3-15B,5.3.1-2.1,0.5189,COMPLEMENTARITY
5.11-4,5.1.2-1.1,0.5189,COMPLEMENTARITY
5.5-1,5.1.2-2,0.5189,COMPLEMENTARITY
5.4-4,5.4.1-3,0.5189,COMPLEMENTARITY
5.6-6,5.1.2-5.1,0.5188,COMPLEMENTARITY
5.7-1,5.2.4-1,0.5188,COMPLEMENTARITY
5.4-1,5.1.2-4,0.5188,COMPLEMENTARITY
5.1-2,5.2.4-2,0.5188,COMPLEMENTARITY
5.11-3,5.2.4-2,0.5188,COMPLEMENTARITY
5.1-2,5.1.4-5,0.5187,COMPLEMENTARITY
5.7-2,5.2.2-3,0.5187,COMPLEMENTARITY
5.12-1,5.1.1-2.2,0.5187,COMPLEMENTARITY
5.4-1,5.1.1-2,0.5187,COMPLEMENTARITY
5.5-6,5.2.5-2,0.5187,COMPLEMENTARITY
5.12-3,5.1.4-2,0.5186,COMPLEMENTARITY
5.5-6,5.1.2-7,0.5186,COMPLEMENTARITY
5.4-3,5.1.4-4,0.5186,COMPLEMENTARITY
5.2-1,5.4.2-3,0.5186,COMPLEMENTARITY
5.3-6B,5.1.4-5,0.5186,COMPLEMENTARITY
5.3-15B,5.2.5-1,0.5185,COMPLEMENTARITY
5.12-1,5.1.1-1,0.5185,COMPLEMENTARITY
5.3-8,5.2.1-4.2,0.5184,COMPLEMENTARITY
5.0-1,5.2.3-2.2,0.5184,COMPLEMENTARITY
5.11-2,5.2.5-2.1,0.5183,COMPLEMENTARITY
5.12-1,5.1.3-1.3,0.5183,COMPLEMENTARITY
5.9-2,5.1.2-6,0.5183,COMPLEMENTARITY
5.6-4A,5.4.2-4,0.5182,COMPLEMENTARITY
5.9-1,5.2.3-2,0.5182,COMPLEMENTARITY
5.0-1,5.1.1-1,0.5182,COMPLEMENTARITY
5.3-3,5.3.1-2,0.5182,COMPLEMENTARITY
5.3-13,5.1.2-4,0.5182,COMPLEMENTARITY
5.3-16,5.1.4-5,0.5182,COMPLEMENTARITY
5.5-5,5.2.2-3,0.5181,COMPLEMENTARITY
5.1-2,5.2.3-4,0.5181,COMPLEMENTARITY
5.11-4,5.4.2-3,0.518,COMPLEMENTARITY
5.6-8,5.2.1-3.1,0.518,COMPLEMENTARITY
5.3-6A,5.1.1-2,0.518,COMPLEMENTARITY
5.4-2,5.1.1-2.1,0.5179,COMPLEMENTARITY
5.6-4A,5.2.3-2.1,0.5179,COMPLEMENTARITY
5.1-2,5.2.2-6,0.5179,COMPLEMENTARITY
5.3-15B,5.1.1-2.1,0.5177,COMPLEMENTARITY
5.4-3,5.1.2-3,0.5177,COMPLEMENTARITY
5.5-6,5.2.1-4.1,0.5177,COMPLEMENTARITY
5.4-4,5.1.3-1.3,0.5176,COMPLEMENTARITY
5.9-1,5.1.2-6,0.5176,COMPLEMENTARITY
5.9-2,5.2.1-2,0.5176,COMPLEMENTARITY
5.4-2,5.1.3-1.1,0.5176,COMPLEMENTARITY
5.3-16,5.1.2-1.1,0.5175,COMPLEMENTARITY
5.11-4,5.1.1-2.1,0.5175,COMPLEMENTARITY
5.3-3,5.2.1-3.1,0.5175,COMPLEMENTARITY
5.4-3,5.2.5-4.1,0.5174,COMPLEMENTARITY
5.3-15A,5.1.3-2,0.5174,COMPLEMENTARITY
5.12-3,5.2.2-4,0.5174,COMPLEMENTARITY
5.9-1,5.1.2-4,0.5173,COMPLEMENTARITY
5.12-3,5.4.1-1.1,0.5173,COMPLEMENTARITY
5.6-2,5.2.3-2.1,0.5173,COMPLEMENTARITY
5.4-1,5.2.3-4,0.5172,COMPLEMENTARITY
5.7-2,5.1.1-2,0.5172,COMPLEMENTARITY
5.7-2,5.2.3-3,0.5172,COMPLEMENTARITY
5.1-4,5.2.1-3,0.5171,COMPLEMENTARITY
5.5-4,5.2.1-4.1,0.5171,COMPLEMENTARITY
5.5-2,5.1.2-2,0.517,COMPLEMENTARITY
5.3-6B,5.2.1-3.1,0.517,COMPLEMENTARITY
5.5-4,5.2.5-4,0.517,COMPLEMENTARITY
5.11-1,5.1.3-1.2,0.517,COMPLEMENTARITY
5.2-2,5.2.2-1,0.517,COMPLEMENTARITY
5.9-1,5.1.3-2,0.5169,COMPLEMENTARITY
5.9-2,5.2.3-3,0.5169,COMPLEMENTARITY
5.3-4B,5.2.1-1,0.5168,COMPLEMENTARITY
5.6-6,5.2.5-4,0.5168,COMPLEMENTARITY
5.9-2,5.2.5-1,0.5168,COMPLEMENTARITY
5.6-2,5.1.1-2.2,0.5168,COMPLEMENTARITY
5.12-1,5.2.1-4,0.5167,COMPLEMENTARITY
5.6-4A,5.2.5-1,0.5167,COMPLEMENTARITY
5.3-7,5.2.4-3,0.5167,COMPLEMENTARITY
5.7-1,5.1.3-3,0.5167,COMPLEMENTARITY
5.3-8,5.2.3-2,0.5166,COMPLEMENTARITY
5.7-2,5.2.3-2.1,0.5166,COMPLEMENTARITY
5.3-4B,5.2.1-3,0.5166,COMPLEMENTARITY
5.6-7,5.1.1-2.1,0.5166,COMPLEMENTARITY
5.2-1,5.1.4-3,0.5165,COMPLEMENTARITY
5.7-1,5.4.2-4,0.5165,COMPLEMENTARITY
5.1-2,5.3.1-2.2,0.5165,COMPLEMENTARITY
5.12-3,5.2.1-4.2,0.5164,COMPLEMENTARITY
5.1-2A,5.1.3-4,0.5164,COMPLEMENTARITY
5.6-2,5.2.4-1,0.5164,COMPLEMENTARITY
5.0-1,5.2.1-3,0.5164,COMPLEMENTARITY
5.5-3,5.2.4-1.1,0.5164,COMPLEMENTARITY
5.3-13,5.2.1-1,0.5163,COMPLEMENTARITY
5.11-1,5.1.2-2,0.5163,COMPLEMENTARITY
5.3-15B,5.1.2-4,0.5163,COMPLEMENTARITY
5.5-6,5.1.4-3,0.5162,COMPLEMENTARITY
5.1-4,5.1.3-1,0.5162,COMPLEMENTARITY
5.6-3,5.4.1-1,0.5162,COMPLEMENTARITY
5.3-4B,5.2.5-2,0.5161,COMPLEMENTARITY
5.5-1,5.2.5-1,0.5161,COMPLEMENTARITY
5.3-6A,5.1.2-5.1,0.5161,COMPLEMENTARITY
5.3-10,5.3.1-2.1,0.5161,COMPLEMENTARITY
5.6-8,5.1.2-2,0.516,COMPLEMENTARITY
5.9-3,5.5.1-2,0.516,COMPLEMENTARITY
5.3-15B,5.2.1-1,0.5159,COMPLEMENTARITY
5.8-1,5.2.3-2,0.5159,COMPLEMENTARITY
5.8-1,5.1.1-1.1,0.5159,COMPLEMENTARITY
5.12-2,5.2.5-2.1,0.5159,COMPLEMENTARITY
5.6-3,5.4.2-2,0.5158,COMPLEMENTARITY
5.3-6A,5.3.1-1,0.5158,COMPLEMENTARITY
5.11-3,5.1.2-3,0.5158,COMPLEMENTARITY
5.6-5,5.1.4-1,0.5158,COMPLEMENTARITY
5.11-3,5.1.1-2.1,0.5158,COMPLEMENTARITY
5.12-2,5.1.3-1.3,0.5158,COMPLEMENTARITY
5.3-2,5.2.4-1.1,0.5157,COMPLEMENTARITY
5.8-1,5.1.3-1.3,0.5157,COMPLEMENTARITY
5.1-2A,5.2.4-2.1,0.5155,COMPLEMENTARITY
5.5-6,5.2.5-3,0.5155,COMPLEMENTARITY
5.1-2,5.2.4-1,0.5154,COMPLEMENTARITY
5.11-2,5.1.2-2,0.5154,COMPLEMENTARITY
5.9-1,5.1.3-1.1,0.5154,COMPLEMENTARITY
5.5-3,5.2.4-1,0.5153,COMPLEMENTARITY
5.8-1,5.1.4-1,0.5153,COMPLEMENTARITY
5.12-3,5.1.2-1.1,0.5153,COMPLEMENTARITY
5.3-2,5.2.2-1,0.5153,COMPLEMENTARITY
5.3-10,5.1.4-5,0.5152,COMPLEMENTARITY
5.9-3,5.2.1-4,0.5152,COMPLEMENTARITY
5.3-13,5.5.1-1,0.5152,COMPLEMENTARITY
5.3-12,5.1.3-1.1,0.5151,COMPLEMENTARITY
5.6-8,5.2.4-1,0.5151,COMPLEMENTARITY
5.1-4,5.3.1-2.1,0.5151,COMPLEMENTARITY
5.5-1,5.1.2-5.1,0.5151,COMPLEMENTARITY
5.1-2,5.2.1-3.1,0.5151,COMPLEMENTARITY
5.4-2,5.1.4-3,0.5151,COMPLEMENTARITY
5.6-3,5.1.3-1,0.5151,COMPLEMENTARITY
5.6-1,5.1.1-2,0.5151,COMPLEMENTARITY
5.3-5,5.2.4-2,0.515,COMPLEMENTARITY
5.1-4,5.2.2-1,0.515,COMPLEMENTARITY
5.3-1,5.4.2-1,0.5149,COMPLEMENTARITY
5.5-1,5.2.1-4.2,0.5149,COMPLEMENTARITY
5.5-7,5.2.4-1.1,0.5149,COMPLEMENTARITY
5.9-2,5.2.2-2,0.5148,COMPLEMENTARITY
5.4-1,5.3.1-3,0.5147,COMPLEMENTARITY
5.3-16,5.2.3-1,0.5146,COMPLEMENTARITY
5.7-1,5.4.1-1.1,0.5146,COMPLEMENTARITY
5.12-3,5.3.1-2.2,0.5146,COMPLEMENTARITY
5.9-1,5.2.1-4.1,0.5146,COMPLEMENTARITY
5.2-1,5.1.3-1.3,0.5145,COMPLEMENTARITY
5.3-3,5.2.3-3,0.5144,COMPLEMENTARITY
5.3-15B,5.2.3-1,0.5144,COMPLEMENTARITY
5.11-2,5.2.4-1.1,0.5144,COMPLEMENTARITY
5.3-8,5.1.3-1.3,0.5143,COMPLEMENTARITY
5.1-1,5.2.2-3,0.5143,COMPLEMENTARITY
5.5-5,5.4.2-1,0.5142,COMPLEMENTARITY
5.3-6A,5.5.1-2,0.5142,COMPLEMENTARITY
5.1-1,5.1.3-2,0.5141,COMPLEMENTARITY
5.3-15B,5.2.5-2.1,0.5141,COMPLEMENTARITY
5.3-3,5.1.3-1,0.5141,COMPLEMENTARITY
5.1-2,5.2.2-1,0.5141,COMPLEMENTARITY
5.2-1,5.2.5-4.1,0.514,COMPLEMENTARITY
5.1-1,5.2.5-1,0.514,COMPLEMENTARITY
5.3-9,5.2.1-4,0.514,COMPLEMENTARITY
5.2-2,5.3.1-2.2,0.5139,COMPLEMENTARITY
5.5-6,5.4.2-2,0.5138,COMPLEMENTARITY
5.5-2,5.1.4-1,0.5138,COMPLEMENTARITY
5.12-1,5.1.1-1.1,0.5138,COMPLEMENTARITY
5.3-16,5.1.2-7,0.5138,COMPLEMENTARITY
5.8-3,5.2.5-2,0.5138,COMPLEMENTARITY
5.11-2,5.2.5-4.1,0.5138,COMPLEMENTARITY
5.3-3,5.1.2-1,0.5138,COMPLEMENTARITY
5.6-1,5.2.4-2,0.5138,COMPLEMENTARITY
5.9-1,5.1.1-2.1,0.5136,COMPLEMENTARITY
5.3-8,5.1.2-1.1,0.5136,COMPLEMENTARITY
5.5-4,5.1.2-5,0.5136,COMPLEMENTARITY
5.6-8,5.1.2-1,0.5136,COMPLEMENTARITY
5.3-13,5.1.4-4,0.5135,COMPLEMENTARITY
5.5-3,5.3.1-1,0.5135,COMPLEMENTARITY
5.6-5,5.2.4-1.2,0.5135,COMPLEMENTARITY
5.3-9,5.2.2-1,0.5135,COMPLEMENTARITY
5.1-5,5.2.2-3,0.5135,COMPLEMENTARITY
5.11-1,5.4.1-1.1,0.5134,COMPLEMENTARITY
5.8-1,5.2.3-4,0.5134,COMPLEMENTARITY
5.3-3,5.1.1-2,0.5134,COMPLEMENTARITY
5.6-8,5.2.3-2,0.5134,COMPLEMENTARITY
5.4-1,5.2.5-2.1,0.5134,COMPLEMENTARITY
5.3-8,5.2.2-1,0.5134,COMPLEMENTARITY
5.3-8,5.5.1-2,0.5133,COMPLEMENTARITY
5.7-1,5.2.4-3,0.5133,COMPLEMENTARITY
5.3-15A,5.2.1-2,0.5133,COMPLEMENTARITY
5.6-8,5.1.3-1.1,0.5133,COMPLEMENTARITY
5.3-6A,5.2.5-4.1,0.5132,COMPLEMENTARITY
5.6-4A,5.2.1-4,0.5132,COMPLEMENTARITY
5.3-11,5.2.4-2,0.5132,COMPLEMENTARITY
